Datum,DAX
30.03.2021,15008
31.03.2021,15008
01.04.2021,15107
06.04.2021,15212
07.04.2021,15176
08.04.2021,15202
09.04.2021,15234
12.04.2021,15215
13.04.2021,15234
14.04.2021,15209
15.04.2021,15255
16.04.2021,15459
19.04.2021,15368
20.04.2021,15129
21.04.2021,15195
22.04.2021,15320
23.04.2021,15279
26.04.2021,15296
27.04.2021,15249
28.04.2021,15292
29.04.2021,15154
30.04.2021,15135
03.05.2021,15236
04.05.2021,14856
05.05.2021,15170
06.05.2021,15196
07.05.2021,15399
10.05.2021,15400
11.05.2021,15119
12.05.2021,15150
13.05.2021,15199
14.05.2021,15416
17.05.2021,15396
18.05.2021,15386
19.05.2021,15113
20.05.2021,15370
21.05.2021,15437
25.05.2021,15465
26.05.2021,15450
27.05.2021,15406
28.05.2021,15519
31.05.2021,15421
01.06.2021,15567
02.06.2021,15602
03.06.2021,15632
04.06.2021,15692
07.06.2021,15677
08.06.2021,15640
09.06.2021,15581
10.06.2021,15571
11.06.2021,15693
14.06.2021,15673
15.06.2021,15729
16.06.2021,15710
17.06.2021,15727
18.06.2021,15448
21.06.2021,15603
22.06.2021,15636
23.06.2021,15456
24.06.2021,15589
25.06.2021,15607
28.06.2021,15554
29.06.2021,15690
30.06.2021,15531
01.07.2021,15603
02.07.2021,15650
05.07.2021,15661
06.07.2021,15511
07.07.2021,15692
08.07.2021,15420
09.07.2021,15687
12.07.2021,15790
13.07.2021,15789
14.07.2021,15788
15.07.2021,15629
16.07.2021,15540
19.07.2021,15133
20.07.2021,15216
21.07.2021,15422
22.07.2021,15514
23.07.2021,15669
26.07.2021,15618
27.07.2021,15519
28.07.2021,15570
29.07.2021,15640
30.07.2021,15544
02.08.2021,15568
03.08.2021,15555
04.08.2021,15692
05.08.2021,15744
06.08.2021,15761
09.08.2021,15745
10.08.2021,15770
11.08.2021,15826
12.08.2021,15937
13.08.2021,15977
16.08.2021,15925
17.08.2021,15921
18.08.2021,15965
19.08.2021,15765
20.08.2021,15808
23.08.2021,15852
24.08.2021,15905
25.08.2021,15860
26.08.2021,15793
27.08.2021,15851
30.08.2021,15887
31.08.2021,15835
01.09.2021,15824
02.09.2021,15840
03.09.2021,15781
06.09.2021,15932
07.09.2021,15843
08.09.2021,15610
09.09.2021,15623
10.09.2021,15609
13.09.2021,15701
14.09.2021,15722
15.09.2021,15616
16.09.2021,15651
17.09.2021,15490
20.09.2021,15132
21.09.2021,15348
22.09.2021,15506
23.09.2021,15643
24.09.2021,15531
27.09.2021,15573
28.09.2021,15248
29.09.2021,15365
30.09.2021,15260
01.10.2021,15156
04.10.2021,15036
05.10.2021,15194
06.10.2021,14973
07.10.2021,15250
08.10.2021,15206
11.10.2021,15199
12.10.2021,15146
13.10.2021,15249
14.10.2021,15462
15.10.2021,15587
18.10.2021,15474
19.10.2021,15515
20.10.2021,15522
21.10.2021,15472
22.10.2021,15542
25.10.2021,15599
26.10.2021,15757
27.10.2021,15705
28.10.2021,15696
29.10.2021,15688
01.11.2021,15806
02.11.2021,15954
03.11.2021,15959
04.11.2021,16029
05.11.2021,16054
08.11.2021,16046
09.11.2021,16040
10.11.2021,16067
11.11.2021,16083
12.11.2021,16094
15.11.2021,16148
16.11.2021,16247
17.11.2021,16251
18.11.2021,16221
19.11.2021,16159
22.11.2021,16115
23.11.2021,15937
24.11.2021,15878
25.11.2021,15917
26.11.2021,15257
29.11.2021,15280
30.11.2021,15100
01.12.2021,15472
02.12.2021,15263
03.12.2021,15169
06.12.2021,15380
07.12.2021,15813
08.12.2021,15687
09.12.2021,15639
10.12.2021,15623
13.12.2021,15621
14.12.2021,15453
15.12.2021,15476
16.12.2021,15636
17.12.2021,15531
20.12.2021,15239
21.12.2021,15447
22.12.2021,15593
23.12.2021,15756
27.12.2021,15835
28.12.2021,15963
29.12.2021,15852
30.12.2021,15884
03.01.2022,16020
04.01.2022,16152
05.01.2022,16271
06.01.2022,16052
07.01.2022,15947
10.01.2022,15768
11.01.2022,15941
12.01.2022,16010
13.01.2022,16031
14.01.2022,15883
17.01.2022,15933
18.01.2022,15772
19.01.2022,15809
20.01.2022,15912
21.01.2022,15603
24.01.2022,15011
25.01.2022,15123
26.01.2022,15459
27.01.2022,15524
28.01.2022,15318
31.01.2022,15471
01.02.2022,15619
02.02.2022,15613
03.02.2022,15368
04.02.2022,15099
07.02.2022,15206
08.02.2022,15242
09.02.2022,15482
10.02.2022,15490
11.02.2022,15425
14.02.2022,15113
15.02.2022,15412
16.02.2022,15370
17.02.2022,15267
18.02.2022,15042
21.02.2022,14731
22.02.2022,14693
23.02.2022,14631
24.02.2022,14052
25.02.2022,14567
28.02.2022,14461
01.03.2022,13904
02.03.2022,14000
03.03.2022,13698
04.03.2022,13094
07.03.2022,12834
08.03.2022,12831
09.03.2022,13847
10.03.2022,13442
11.03.2022,13628
14.03.2022,13929
15.03.2022,13917
16.03.2022,14440
17.03.2022,14388
18.03.2022,14413
21.03.2022,14326
22.03.2022,14473
23.03.2022,14283
24.03.2022,14273
25.03.2022,14305
28.03.2022,14417
29.03.2022,14820
30.03.2022,14606
31.03.2022,14414
01.04.2022,14446
04.04.2022,14518
05.04.2022,14424
06.04.2022,14151
07.04.2022,14078
08.04.2022,14283
11.04.2022,14192
12.04.2022,14124
13.04.2022,14076
14.04.2022,14163
19.04.2022,14153
20.04.2022,14362
21.04.2022,14502
22.04.2022,14142
25.04.2022,13924
26.04.2022,13756
27.04.2022,13793
28.04.2022,13979
29.04.2022,14097
02.05.2022,13939
03.05.2022,14039
04.05.2022,13970
05.05.2022,13902
06.05.2022,13674
09.05.2022,13380
10.05.2022,13534
11.05.2022,13828
12.05.2022,13739
13.05.2022,14027
16.05.2022,13964
17.05.2022,14185
18.05.2022,14007
19.05.2022,13882
20.05.2022,13981
23.05.2022,14175
24.05.2022,13919
25.05.2022,14007
26.05.2022,14231
27.05.2022,14462
30.05.2022,14575
31.05.2022,14388
01.06.2022,14340
02.06.2022,14485
03.06.2022,14460
06.06.2022,14653
07.06.2022,14556
08.06.2022,14445
09.06.2022,14198
10.06.2022,13761
13.06.2022,13427
14.06.2022,13304
15.06.2022,13485
16.06.2022,13038
17.06.2022,13126
20.06.2022,13265
21.06.2022,13292
22.06.2022,13144
23.06.2022,12912
24.06.2022,13118
27.06.2022,13186
28.06.2022,13231
29.06.2022,13003
30.06.2022,12783
01.07.2022,12813
04.07.2022,12773
05.07.2022,12401
06.07.2022,12594
07.07.2022,12843
08.07.2022,13015
11.07.2022,12832
12.07.2022,12905
13.07.2022,12756
14.07.2022,12519
15.07.2022,12864
18.07.2022,12959
19.07.2022,13308
20.07.2022,13281
21.07.2022,13246
22.07.2022,13253
25.07.2022,13210
26.07.2022,13096
27.07.2022,13166
28.07.2022,13282
29.07.2022,13484
01.08.2022,13479
02.08.2022,13449
03.08.2022,13587
04.08.2022,13662
05.08.2022,13573
08.08.2022,13687
09.08.2022,13534
10.08.2022,13700
11.08.2022,13694
12.08.2022,13795
15.08.2022,13816
16.08.2022,13910
17.08.2022,13626
18.08.2022,13697
19.08.2022,13544
22.08.2022,13230
23.08.2022,13194
24.08.2022,13220
25.08.2022,13271
26.08.2022,12971
29.08.2022,12892
30.08.2022,12961
31.08.2022,12834
01.09.2022,12630
02.09.2022,13050
05.09.2022,12760
06.09.2022,12871
07.09.2022,12915
08.09.2022,12904
09.09.2022,13088
12.09.2022,13402
13.09.2022,13188
14.09.2022,13028
15.09.2022,12956
16.09.2022,12741
19.09.2022,12803
20.09.2022,12670
21.09.2022,12767
22.09.2022,12531
23.09.2022,12284
26.09.2022,12227
27.09.2022,12139
28.09.2022,12183
29.09.2022,11975
30.09.2022,12114
03.10.2022,12209
04.10.2022,12670
05.10.2022,12517
06.10.2022,12470
07.10.2022,12273
10.10.2022,12272
11.10.2022,12220
12.10.2022,12172
13.10.2022,12355
14.10.2022,12437
17.10.2022,12649
18.10.2022,12765
19.10.2022,12741
20.10.2022,12767
21.10.2022,12730
24.10.2022,12931
25.10.2022,13052
26.10.2022,13195
27.10.2022,13211
28.10.2022,13243
31.10.2022,13253
01.11.2022,13338
02.11.2022,13256
03.11.2022,13130
04.11.2022,13459
07.11.2022,13533
08.11.2022,13688
09.11.2022,13666
10.11.2022,14146
11.11.2022,14224
14.11.2022,14313
15.11.2022,14378
16.11.2022,14234
17.11.2022,14266
18.11.2022,14431
21.11.2022,14379
22.11.2022,14422
23.11.2022,14427
24.11.2022,14539
25.11.2022,14541
28.11.2022,14383
29.11.2022,14355
30.11.2022,14397
01.12.2022,14490
02.12.2022,14529
05.12.2022,14447
06.12.2022,14343
07.12.2022,14261
08.12.2022,14264
09.12.2022,14370
12.12.2022,14306
13.12.2022,14497
14.12.2022,14460
15.12.2022,13986
16.12.2022,13893
19.12.2022,13942
20.12.2022,13884
21.12.2022,14097
22.12.2022,13914
23.12.2022,13940
27.12.2022,13995
28.12.2022,13925
29.12.2022,14071
30.12.2022,13923
02.01.2023,14069
03.01.2023,14181
04.01.2023,14490
05.01.2023,14436
06.01.2023,14610
09.01.2023,14792
10.01.2023,14774
11.01.2023,14947
12.01.2023,15058
13.01.2023,15086
16.01.2023,15134
17.01.2023,15187
18.01.2023,15181
19.01.2023,14920
20.01.2023,15033
23.01.2023,15102
24.01.2023,15093
25.01.2023,15081
26.01.2023,15132
27.01.2023,15150
30.01.2023,15126
31.01.2023,15128
01.02.2023,15180
02.02.2023,15509
03.02.2023,15476
06.02.2023,15345
07.02.2023,15320
08.02.2023,15412
09.02.2023,15523
10.02.2023,15307
13.02.2023,15397
14.02.2023,15380
15.02.2023,15506
16.02.2023,15533
17.02.2023,15482
20.02.2023,15477
21.02.2023,15397
22.02.2023,15399
23.02.2023,15475
24.02.2023,15209
27.02.2023,15381
28.02.2023,15365
01.03.2023,15305
02.03.2023,15327
03.03.2023,15578
06.03.2023,15653
07.03.2023,15559
08.03.2023,15631
09.03.2023,15633
10.03.2023,15427
13.03.2023,14959
14.03.2023,15232
15.03.2023,14735
16.03.2023,14967
17.03.2023,14768
20.03.2023,14933
21.03.2023,15195
22.03.2023,15216
23.03.2023,15210
24.03.2023,14957
27.03.2023,15127
28.03.2023,15142
29.03.2023,15328
30.03.2023,15522
31.03.2023,15628
03.04.2023,15580
04.04.2023,15603
05.04.2023,15520
06.04.2023,15597
07.04.2023,15597
10.04.2023,15597
11.04.2023,15655
12.04.2023,15703
13.04.2023,15729
14.04.2023,15807
17.04.2023,15789
18.04.2023,15882
19.04.2023,15895
20.04.2023,15795
21.04.2023,15881
24.04.2023,15863
25.04.2023,15872
26.04.2023,15795
27.04.2023,15800
28.04.2023,15922
01.05.2023,15922
02.05.2023,15726
03.05.2023,15815
04.05.2023,15734
05.05.2023,15961
08.05.2023,15952
09.05.2023,15955
10.05.2023,15896
11.05.2023,15834
12.05.2023,15913
15.05.2023,15917
16.05.2023,15897
17.05.2023,15951
18.05.2023,16163
19.05.2023,16275
22.05.2023,16223
23.05.2023,16152
24.05.2023,15842
25.05.2023,15793
26.05.2023,15983
29.05.2023,15952
30.05.2023,15908
31.05.2023,15664
01.06.2023,15853
02.06.2023,16051
05.06.2023,15963
06.06.2023,15992
07.06.2023,15960
08.06.2023,15989
09.06.2023,15949
12.06.2023,16097
13.06.2023,16230
14.06.2023,16310
15.06.2023,16290
16.06.2023,16357
19.06.2023,16201
20.06.2023,16111
21.06.2023,16023
22.06.2023,15988
23.06.2023,15829
26.06.2023,15813
27.06.2023,15846
28.06.2023,15949
29.06.2023,15946
30.06.2023,16147
03.07.2023,16081
04.07.2023,16039
05.07.2023,15937
06.07.2023,15528
07.07.2023,15603
10.07.2023,15673
11.07.2023,15790
12.07.2023,16023
13.07.2023,16141
14.07.2023,16105
17.07.2023,16068
18.07.2023,16125
19.07.2023,16108
20.07.2023,16204
21.07.2023,16177
24.07.2023,16190
25.07.2023,16211
26.07.2023,16131
27.07.2023,16406
28.07.2023,16469
31.07.2023,16446
01.08.2023,16240
02.08.2023,16020
03.08.2023,15893
04.08.2023,15951
07.08.2023,15950
08.08.2023,15774
09.08.2023,15852
10.08.2023,15996
11.08.2023,15832
14.08.2023,15904
15.08.2023,15767
16.08.2023,15789
17.08.2023,15676
18.08.2023,15574
21.08.2023,15603
22.08.2023,15705
23.08.2023,15728
24.08.2023,15621
25.08.2023,15631
28.08.2023,15792
29.08.2023,15930
30.08.2023,15891
31.08.2023,15947
01.09.2023,15840
04.09.2023,15824
05.09.2023,15771
06.09.2023,15741
07.09.2023,15718
08.09.2023,15744
11.09.2023,15800
12.09.2023,15715
13.09.2023,15654
14.09.2023,15805
15.09.2023,15893
18.09.2023,15727
19.09.2023,15664
20.09.2023,15781
21.09.2023,15571
22.09.2023,15557
25.09.2023,15405
26.09.2023,15255
27.09.2023,15217
28.09.2023,15323
29.09.2023,15386
